-I1R,NSML
-I1R,NSMR
-M1,M4
-M4,NSML
-M4,NSMR
-M4,I6
-NSMR,I2L
-NSMR,I2R
-I3,M2L
-I3,M2R
-I4,NSML
-I4,NSMR
-M2R,I1L
-M2R,I1R
-MCL,I1L
-MCL,I1R
-NSMR,I3
-I2L,NSML
-I2L,NSMR
-I4,M1
-I6,NSML
-I6,NSMR
-M1,I1L
-M1,I1R
-M3L,I4
-M3R,I6
-M3R,I4
-M4,I3
-MI,I5
-NSML,I3
-I2L,I4
-NSML,I2L
-NSML,I2R
-M1,I5
-I5,M1
-M1,MI
-I2R,I6
-I2R,I4
-M3L,I5
-MI,M1
-MI,M2L
-MI,M2R
-MCR,M1
